-0.421887,0.1073,-0.143795,-1.86963,0.0856564,1.94729,1.28243
-0.421824,0.107107,-0.143778,-1.86994,0.0854501,1.94773,1.28258
-0.421772,0.106949,-0.143764,-1.87019,0.0852809,1.94809,1.28271
-0.421731,0.10682,-0.143752,-1.8704,0.0851431,1.94838,1.28281
-0.421697,0.106716,-0.143743,-1.87056,0.0850315,1.94861,1.28289
-0.423244,0.110327,-0.145226,-1.86788,0.0860746,1.94915,1.28507
-0.423276,0.11045,-0.145236,-1.86764,0.0862678,1.94873,1.28517
-0.423323,0.110632,-0.145252,-1.86728,0.0865547,1.94811,1.28532
-0.423386,0.110871,-0.145272,-1.86681,0.0869314,1.9473,1.28553
-0.423462,0.111165,-0.145297,-1.86624,0.0873929,1.94631,1.28577
-0.423552,0.111508,-0.145326,-1.86556,0.0879329,1.94515,1.28606
-0.423654,0.111897,-0.145359,-1.8648,0.0885438,1.94384,1.28639
-0.423767,0.112327,-0.145396,-1.86395,0.0892175,1.94239,1.28675
-0.42389,0.112792,-0.145435,-1.86304,0.089945,1.94083,1.28714
-0.42402,0.113287,-0.145477,-1.86207,0.0907169,1.93917,1.28756
-0.424157,0.113804,-0.145521,-1.86106,0.0915235,1.93744,1.28799
-0.424298,0.114338,-0.145567,-1.86002,0.0923548,1.93566,1.28845
-0.424443,0.114883,-0.145614,-1.85895,0.0932013,1.93384,1.28891
-0.424589,0.115432,-0.145661,-1.85788,0.0940536,1.93201,1.28937
-0.424736,0.115981,-0.145708,-1.85681,0.0949027,1.93019,1.28983
-0.424881,0.116523,-0.145754,-1.85576,0.0957404,1.9284,1.29029
-0.425024,0.117054,-0.1458,-1.85473,0.0965592,1.92664,1.29074
-0.425162,0.11757,-0.145844,-1.85373,0.0973523,1.92494,1.29118
-0.425296,0.118065,-0.145887,-1.85277,0.0981141,1.92331,1.2916
-0.425424,0.118538,-0.145928,-1.85186,0.0988397,1.92175,1.292
-0.425546,0.118986,-0.145967,-1.85099,0.0995254,1.92029,1.29238
-0.42566,0.119407,-0.146003,-1.85018,0.100168,1.91891,1.29274
-0.425766,0.119798,-0.146037,-1.84943,0.100766,1.91763,1.29307
-0.425865,0.12016,-0.146068,-1.84873,0.101319,1.91645,1.29338
-0.425956,0.120492,-0.146097,-1.84809,0.101825,1.91536,1.29366
-0.426039,0.120795,-0.146123,-1.84751,0.102286,1.91438,1.29392
-0.426113,0.121069,-0.146147,-1.84698,0.102702,1.91349,1.29415
-0.426181,0.121315,-0.146168,-1.84651,0.103075,1.91269,1.29436
-0.426241,0.121534,-0.146187,-1.84609,0.103408,1.91198,1.29455
-0.426294,0.121728,-0.146204,-1.84572,0.103702,1.91135,1.29471
-0.426341,0.121898,-0.146219,-1.84539,0.10396,1.9108,1.29486
-0.426382,0.122047,-0.146232,-1.8451,0.104185,1.91031,1.29498
-0.426418,0.122176,-0.146243,-1.84486,0.104381,1.9099,1.29509
-0.426448,0.122286,-0.146253,-1.84464,0.104548,1.90954,1.29519
-0.428006,0.125638,-0.14772,-1.84217,0.105662,1.91063,1.2972
-0.427802,0.125017,-0.147656,-1.84314,0.105,1.91195,1.29735
